ID,AMOUNT_REQUESTED,LOAN_PURPOSE,LOAN_LENGTH,STATUS,DEBT_TO_INCOME_RATIO,HOME_OWNERSHIP,FICO_MED,OPEN_CREDIT_LINES,REVOLVING_CREDIT_BALANCE,INQUIRIES_IN_THE_LAST_6_MONTHS,AGE,MONTHLY_INCOME,YEARS_EMPLOYED,STATE,INTEREST_RATE,DEFAULT,FICO_MED_DIV_TWO
75022,14675,debt consolidation,36,accepted,14.95,MORTGAGE,717.0,6.0,12764.0,0.0,36,4000.0,13.0,NY,8.9,0.0,358.5
5733,5000,major purchase,36,accepted,2.84,RENT,712.0,6.0,2650.0,2.0,36,3200.0,9.0,FL,11.14,0.0,356.0
92795,18000,debt consolidation,36,accepted,26.54,MORTGAGE,672.0,11.0,16680.0,0.0,48,4166.67,16.0,OR,13.11,0.0,336.0
94514,12000,debt consolidation,36,accepted,15.1,RENT,777.0,7.0,12094.0,0.0,35,5666.67,17.0,CO,7.62,0.0,388.5
83906,19400,debt consolidation,36,accepted,16.15,MORTGAGE,682.0,12.0,12434.0,0.0,38,4583.33,13.0,MA,14.33,0.0,341.0
93318,18000,debt consolidation,36,accepted,19.29,RENT,667.0,15.0,26573.0,0.0,44,3333.33,16.0,IL,12.12,1.0,333.5
62203,12000,debt consolidation,36,accepted,9.84,MORTGAGE,667.0,11.0,15866.0,0.0,37,7500.0,13.0,NY,17.77,1.0,333.5
60969,8000,debt consolidation,36,accepted,26.11,MORTGAGE,677.0,15.0,11500.0,0.0,31,4166.67,8.0,MN,13.11,0.0,338.5
94593,23750,debt consolidation,60,accepted,14.22,RENT,712.0,12.0,10549.0,3.0,28,8333.33,9.0,CT,19.72,0.0,356.0
12932,7500,debt consolidation,36,accepted,10.74,MORTGAGE,697.0,8.0,8257.0,0.0,30,5000.0,8.0,VA,15.58,0.0,348.5
37813,5500,debt consolidation,36,accepted,21.24,RENT,682.0,7.0,5056.0,1.0,32,1666.67,7.0,OH,12.69,0.0,341.0
70028,16950,debt consolidation,60,accepted,26.62,MORTGAGE,712.0,7.0,12588.0,3.0,42,3583.33,16.0,OK,17.27,0.0,356.0
80138,3000,major purchase,36,accepted,27.74,MORTGAGE,717.0,6.0,6346.0,0.0,34,4333.33,11.0,VA,11.14,0.0,358.5
26033,1600,debt consolidation,36,accepted,12.1,RENT,672.0,5.0,1214.0,0.0,38,3200.0,12.0,CA,13.49,0.0,336.0
26950,6000,home improvement,36,accepted,14.66,MORTGAGE,717.0,12.0,7961.0,0.0,45,5833.33,15.0,NC,7.49,0.0,358.5
86660,7350,debt consolidation,36,accepted,19.85,OWN,697.0,19.0,11626.0,3.0,47,3355.05,16.0,CA,12.12,0.0,348.5
97487,12825,debt consolidation,36,accepted,24.41,MORTGAGE,672.0,15.0,8539.0,1.0,47,3416.67,17.0,CA,17.77,1.0,336.0
88522,24000,debt consolidation,60,accepted,23.69,MORTGAGE,687.0,17.0,36555.0,3.0,43,6500.0,13.0,OK,21.0,0.0,343.5
64166,10000,debt consolidation,60,accepted,16.47,RENT,697.0,5.0,7597.0,0.0,29,4104.67,11.0,FL,18.49,0.0,348.5
68487,5500,debt consolidation,36,accepted,27.83,OWN,677.0,5.0,10481.0,1.0,40,1541.67,,WV,14.33,1.0,338.5
15014,17500,debt consolidation,36,accepted,9.3,RENT,697.0,9.0,31279.0,0.0,39,9519.75,17.0,CA,14.72,0.0,348.5
98373,10000,credit card,36,accepted,19.01,MORTGAGE,682.0,11.0,14426.0,1.0,44,7500.0,16.0,OH,13.11,0.0,341.0
31943,11600,debt consolidation,36,accepted,8.62,RENT,737.0,8.0,2671.0,1.0,35,5833.33,7.0,CA,6.99,0.0,368.5
29365,12000,debt consolidation,60,accepted,12.98,RENT,717.0,8.0,2316.0,1.0,38,4166.67,10.0,CT,13.99,0.0,358.5
1800,13000,small business,36,accepted,14.05,MORTGAGE,722.0,8.0,9551.0,0.0,46,7666.67,16.0,CA,11.26,0.0,361.0
66296,6100,credit card,36,accepted,9.51,RENT,687.0,10.0,5665.0,2.0,37,6666.67,9.0,LA,14.09,0.0,343.5
49473,14000,credit card,36,accepted,14.26,MORTGAGE,682.0,5.0,11249.0,2.0,45,5000.0,16.0,PA,15.31,0.0,341.0
92016,10500,debt consolidation,36,accepted,19.55,MORTGAGE,672.0,7.0,11301.0,0.0,47,5666.67,17.0,FL,14.33,1.0,336.0
82922,19600,small business,60,accepted,9.76,RENT,677.0,8.0,11669.0,0.0,34,4170.0,11.0,CA,21.49,0.0,338.5
94925,8000,other,36,accepted,5.28,MORTGAGE,727.0,11.0,12484.0,1.0,46,5833.33,16.0,AZ,17.27,0.0,363.5
70905,20000,debt consolidation,36,accepted,27.47,MORTGAGE,662.0,15.0,26976.0,0.0,37,7750.0,9.0,TX,21.49,0.0,331.0
6723,11000,debt consolidation,36,accepted,18.89,RENT,702.0,6.0,6811.0,1.0,36,3500.0,8.0,IL,12.53,0.0,351.0
102775,6000,credit card,36,accepted,6.6,RENT,677.0,5.0,3433.0,1.0,40,4166.67,9.0,MI,17.9,0.0,338.5
84633,12000,debt consolidation,36,accepted,3.11,MORTGAGE,707.0,12.0,11941.0,0.0,28,10833.33,8.0,CA,11.14,0.0,353.5
58263,17000,debt consolidation,36,accepted,16.92,RENT,692.0,10.0,8890.0,0.0,44,5083.33,14.0,CA,13.11,1.0,346.0
69300,6250,debt consolidation,36,accepted,8.45,RENT,722.0,6.0,3295.0,0.0,36,1916.67,8.0,IL,7.9,0.0,361.0
76916,27825,debt consolidation,60,accepted,12.86,RENT,667.0,16.0,27093.0,1.0,41,6250.0,11.0,CA,23.76,0.0,333.5
97076,30000,debt consolidation,36,accepted,15.42,RENT,682.0,21.0,29060.0,1.0,36,8333.33,15.0,NJ,15.31,0.0,341.0
2746,4200,home improvement,36,accepted,4.62,MORTGAGE,677.0,6.0,2255.0,1.0,27,1558.42,8.0,OH,14.11,0.0,338.5
95637,3800,small business,36,accepted,8.31,RENT,682.0,6.0,4843.0,2.0,37,4333.33,14.0,CA,21.98,0.0,341.0
53567,2000,moving,36,accepted,21.43,RENT,672.0,5.0,2162.0,3.0,35,2766.67,7.0,NC,15.31,0.0,336.0
77867,6000,debt consolidation,36,accepted,24.25,RENT,682.0,12.0,24934.0,1.0,49,4000.0,16.0,AZ,14.09,0.0,341.0
65121,21000,debt consolidation,60,accepted,16.24,RENT,687.0,8.0,8764.0,2.0,31,8416.67,11.0,TX,19.05,1.0,343.5
52893,4800,credit card,36,accepted,13.9,RENT,667.0,8.0,7391.0,0.0,29,5000.0,8.0,HI,14.65,0.0,333.5
36929,17475,credit card,36,accepted,17.76,RENT,732.0,15.0,17261.0,1.0,38,3333.33,8.0,NJ,9.91,0.0,366.0
57431,16450,debt consolidation,60,accepted,25.59,MORTGAGE,672.0,23.0,12670.0,2.0,34,2833.33,11.0,PA,21.97,0.0,336.0
57586,2500,other,36,accepted,11.34,MORTGAGE,667.0,8.0,14122.0,0.0,41,5833.33,14.0,OH,17.27,1.0,333.5
62177,8000,debt consolidation,36,accepted,14.45,RENT,662.0,10.0,9425.0,2.0,38,4166.67,11.0,VA,18.49,0.0,331.0
6020,5000,debt consolidation,36,accepted,21.49,RENT,707.0,8.0,0.0,0.0,28,3108.33,9.0,FL,12.53,0.0,353.5
73741,15000,debt consolidation,36,accepted,12.78,RENT,692.0,19.0,11016.0,0.0,35,9000.0,8.0,MA,13.11,0.0,346.0
32694,25000,wedding,60,accepted,3.83,MORTGAGE,722.0,13.0,34069.0,0.0,47,22916.67,17.0,NY,12.69,0.0,361.0
71766,3000,debt consolidation,36,accepted,32.0,RENT,702.0,7.0,9730.0,0.0,31,1000.0,,FL,8.9,0.0,351.0
83373,6000,credit card,36,accepted,33.64,RENT,707.0,16.0,33746.0,0.0,38,4116.67,7.0,WI,7.9,0.0,353.5
37504,7800,debt consolidation,36,accepted,7.15,MORTGAGE,722.0,6.0,11063.0,2.0,47,4000.0,16.0,CO,10.65,0.0,361.0
63,18500,credit card,36,accepted,5.24,RENT,662.0,8.0,22379.0,0.0,32,7500.0,7.0,NY,15.33,0.0,331.0
26789,12000,home improvement,60,accepted,16.67,MORTGAGE,712.0,11.0,25165.0,0.0,41,9166.67,8.0,GA,12.99,0.0,356.0
28032,5000,debt consolidation,36,accepted,5.26,MORTGAGE,667.0,5.0,1620.0,0.0,35,2416.67,12.0,AL,15.99,0.0,333.5
44163,16000,debt consolidation,60,accepted,5.76,MORTGAGE,712.0,7.0,8729.0,1.0,41,5083.33,17.0,NC,16.29,0.0,356.0
89884,25000,debt consolidation,60,accepted,3.98,RENT,747.0,6.0,11079.0,0.0,35,5666.67,9.0,NY,15.31,0.0,373.5
28601,2000,other,36,accepted,11.91,RENT,662.0,3.0,747.0,3.0,34,3400.0,17.0,AR,16.89,0.0,331.0
99913,2200,major purchase,36,accepted,24.15,MORTGAGE,732.0,6.0,1453.0,0.0,35,3400.0,11.0,GA,10.16,0.0,366.0
7880,14000,debt consolidation,36,accepted,9.26,MORTGAGE,732.0,8.0,40267.0,1.0,36,8333.33,17.0,GA,10.25,0.0,366.0
64020,3000,debt consolidation,36,accepted,32.21,MORTGAGE,672.0,13.0,6683.0,0.0,34,2583.33,7.0,SD,13.11,1.0,336.0
36527,11425,debt consolidation,36,accepted,19.47,MORTGAGE,732.0,9.0,6359.0,3.0,34,4750.0,14.0,FL,9.91,0.0,366.0
72604,17325,debt consolidation,60,accepted,30.24,RENT,707.0,13.0,31362.0,1.0,34,3750.0,15.0,CA,17.27,0.0,353.5
49950,20000,debt consolidation,60,accepted,1.63,RENT,667.0,5.0,5407.0,0.0,38,12500.0,12.0,CA,22.78,0.0,333.5
34331,3300,car,36,accepted,4.16,RENT,702.0,7.0,3675.0,1.0,27,3730.0,8.0,FL,11.71,0.0,351.0
94232,2000,home improvement,36,accepted,20.51,MORTGAGE,672.0,10.0,1371.0,1.0,42,3750.0,14.0,GA,17.27,0.0,336.0
98787,26500,home improvement,36,accepted,13.99,RENT,747.0,8.0,64504.0,2.0,32,5833.33,12.0,CA,13.11,0.0,373.5
52440,17975,debt consolidation,36,accepted,18.55,RENT,672.0,10.0,17448.0,0.0,37,4833.33,13.0,FL,18.55,1.0,336.0
52407,16400,debt consolidation,60,accepted,23.6,RENT,727.0,11.0,16693.0,1.0,34,3500.0,12.0,FL,13.99,0.0,363.5
46391,13500,debt consolidation,60,accepted,12.59,MORTGAGE,702.0,11.0,18978.0,0.0,38,8833.33,9.0,OR,13.99,0.0,351.0
32183,12000,debt consolidation,36,accepted,3.9,RENT,672.0,7.0,6040.0,1.0,35,7083.33,9.0,AZ,15.27,0.0,336.0
52061,16750,debt consolidation,60,accepted,21.88,RENT,667.0,12.0,7903.0,0.0,29,2833.33,9.0,HI,21.48,0.0,333.5
5531,8000,major purchase,36,accepted,1.24,RENT,747.0,2.0,707.0,0.0,32,1125.0,8.0,MA,12.18,0.0,373.5
51087,10000,debt consolidation,36,accepted,14.08,MORTGAGE,712.0,8.0,10560.0,0.0,29,5416.67,9.0,LA,9.76,0.0,356.0
11132,10000,debt consolidation,36,accepted,10.93,RENT,672.0,13.0,11890.0,0.0,38,7083.0,10.0,CA,15.21,0.0,336.0
7752,5525,credit card,36,accepted,21.03,MORTGAGE,722.0,8.0,37573.0,2.0,36,6620.0,17.0,CA,13.85,0.0,361.0
30788,17200,home improvement,60,accepted,9.95,RENT,707.0,4.0,2117.0,3.0,36,3666.67,9.0,CO,19.69,0.0,353.5
77919,19600,other,36,accepted,29.38,RENT,682.0,17.0,22053.0,1.0,42,4166.67,9.0,NY,16.29,0.0,341.0
4841,4000,debt consolidation,36,accepted,22.93,MORTGAGE,717.0,9.0,0.0,0.0,40,3833.33,8.0,TX,11.48,0.0,358.5
48151,13000,debt consolidation,36,accepted,10.58,RENT,737.0,3.0,11090.0,1.0,38,5000.0,7.0,NH,13.11,0.0,368.5
2885,8000,house,36,accepted,0.24,RENT,792.0,4.0,132.0,3.0,43,4250.0,12.0,KS,9.63,0.0,396.0
647,25000,home improvement,36,accepted,10.42,MORTGAGE,757.0,23.0,16386.0,0.0,35,7916.67,11.0,MA,10.08,0.0,378.5
9495,20000,wedding,36,accepted,11.35,RENT,752.0,14.0,18196.0,0.0,35,7083.33,9.0,NY,10.25,0.0,376.0
92367,27575,debt consolidation,60,accepted,18.28,MORTGAGE,682.0,20.0,28055.0,2.0,33,7833.33,13.0,WA,17.27,0.0,341.0
100674,24000,debt consolidation,36,accepted,15.86,MORTGAGE,672.0,5.0,2426.0,0.0,49,7500.0,16.0,CA,14.33,1.0,336.0
62867,7000,wedding,36,accepted,15.92,RENT,662.0,11.0,13665.0,1.0,31,5000.0,11.0,IL,18.49,0.0,331.0
32444,12000,debt consolidation,60,accepted,10.71,MORTGAGE,687.0,6.0,26874.0,0.0,35,3500.0,17.0,MD,16.77,1.0,343.5
4730,10000,debt consolidation,36,accepted,12.92,RENT,727.0,8.0,14257.0,0.0,29,2500.0,9.0,CA,11.14,0.0,363.5
84738,7750,debt consolidation,36,accepted,22.01,RENT,782.0,14.0,4667.0,3.0,33,4766.67,12.0,CO,6.03,0.0,391.0
58490,15000,debt consolidation,36,accepted,17.19,OWN,692.0,8.0,10820.0,0.0,41,3333.33,11.0,TX,13.67,0.0,346.0
12015,15000,debt consolidation,36,accepted,12.2,MORTGAGE,707.0,9.0,3470.0,3.0,45,5000.0,17.0,AR,11.86,0.0,353.5
71758,25000,debt consolidation,36,accepted,13.0,RENT,687.0,10.0,22824.0,0.0,39,5416.67,12.0,CA,15.31,1.0,343.5
19344,15000,debt consolidation,60,accepted,8.08,MORTGAGE,722.0,8.0,15818.0,1.0,42,4407.0,,NC,14.91,0.0,361.0
56528,5000,debt consolidation,36,accepted,16.06,MORTGAGE,662.0,12.0,19598.0,1.0,36,8750.0,9.0,CT,16.29,1.0,331.0
17236,5000,wedding,36,accepted,17.29,MORTGAGE,667.0,18.0,4656.0,0.0,31,3250.0,9.0,PA,12.98,0.0,333.5
99541,35000,debt consolidation,36,accepted,15.0,RENT,682.0,22.0,33472.0,0.0,48,6666.67,17.0,NJ,15.31,0.0,341.0
1977,7500,debt consolidation,36,accepted,17.5,OWN,677.0,11.0,16422.0,0.0,39,5000.0,8.0,CA,15.37,1.0,338.5
15197,25000,home improvement,60,accepted,16.26,MORTGAGE,767.0,6.0,22713.0,1.0,47,3333.33,16.0,CA,10.36,0.0,383.5
11620,3800,major purchase,36,accepted,15.45,MORTGAGE,702.0,11.0,9266.0,0.0,38,5416.67,16.0,PA,11.12,0.0,351.0
73232,2800,other,36,accepted,27.76,RENT,702.0,13.0,22401.0,0.0,38,3250.0,17.0,VA,8.9,0.0,351.0
27317,6250,credit card,36,accepted,23.97,MORTGAGE,732.0,13.0,21536.0,0.0,40,2900.0,9.0,AR,7.49,0.0,366.0
38774,18000,debt consolidation,36,accepted,11.85,MORTGAGE,727.0,13.0,10416.0,2.0,39,3333.33,12.0,WA,9.91,0.0,363.5
77363,20000,debt consolidation,36,accepted,34.91,MORTGAGE,712.0,8.0,6510.0,1.0,40,4583.33,9.0,TX,14.09,0.0,356.0
71926,8000,debt consolidation,36,accepted,23.93,RENT,702.0,11.0,10128.0,0.0,42,2666.67,11.0,KY,11.14,0.0,351.0
46024,12000,home improvement,36,accepted,4.81,MORTGAGE,792.0,15.0,5584.0,2.0,47,9833.33,17.0,NY,6.62,0.0,396.0
11376,24000,home improvement,60,accepted,11.99,OWN,777.0,6.0,1726.0,2.0,31,5686.67,9.0,CO,11.12,0.0,388.5
13393,3000,debt consolidation,36,accepted,9.22,RENT,692.0,6.0,3996.0,1.0,44,4900.0,17.0,CA,11.49,0.0,346.0
26533,5000,major purchase,36,accepted,8.51,MORTGAGE,747.0,12.0,3998.0,0.0,38,3750.0,13.0,AL,6.99,0.0,373.5
48955,21850,debt consolidation,60,accepted,17.95,RENT,732.0,5.0,7102.0,0.0,39,3750.0,10.0,NY,13.99,0.0,366.0
95456,21850,medical,60,accepted,26.95,MORTGAGE,677.0,21.0,29643.0,2.0,30,5833.33,9.0,IL,23.28,0.0,338.5
102846,10000,credit card,36,accepted,14.2,MORTGAGE,692.0,8.0,126402.0,2.0,36,6666.67,15.0,CA,13.47,0.0,346.0
2074,15000,other,36,accepted,2.68,OWN,682.0,6.0,3004.0,2.0,39,2500.0,8.0,IL,15.68,0.0,341.0
23197,9600,other,36,accepted,9.66,RENT,742.0,7.0,15700.0,0.0,41,6048.0,13.0,RI,7.29,0.0,371.0
44626,25000,credit card,36,accepted,14.72,RENT,672.0,18.0,21675.0,0.0,35,7301.58,11.0,FL,20.5,1.0,336.0
37041,30000,home improvement,36,accepted,0.34,RENT,812.0,9.0,2174.0,3.0,49,13416.67,16.0,MA,7.9,0.0,406.0
24376,20000,debt consolidation,60,accepted,6.83,OWN,702.0,6.0,5845.0,0.0,45,4000.0,17.0,WA,16.89,0.0,351.0
57260,14825,small business,36,accepted,9.55,RENT,697.0,8.0,8073.0,1.0,38,2500.0,8.0,CA,13.67,0.0,348.5
81130,8000,debt consolidation,36,accepted,1.98,MORTGAGE,672.0,5.0,5032.0,2.0,47,6000.0,16.0,NY,17.27,1.0,336.0
38892,20000,debt consolidation,36,accepted,14.95,MORTGAGE,722.0,12.0,26179.0,2.0,32,10416.67,8.0,TX,11.71,0.0,361.0
35468,7000,medical,36,accepted,20.96,OWN,767.0,4.0,0.0,0.0,42,2300.0,16.0,TX,7.9,0.0,383.5
7173,20000,debt consolidation,36,accepted,12.58,MORTGAGE,762.0,5.0,6011.0,0.0,26,2416.67,7.0,AL,10.62,0.0,381.0
102295,5000,major purchase,36,accepted,0.47,RENT,682.0,5.0,4254.0,5.0,34,3166.67,8.0,PA,11.03,0.0,341.0
99065,17625,credit card,36,accepted,14.88,RENT,677.0,6.0,20266.0,0.0,34,3333.33,9.0,OH,13.11,0.0,338.5
53234,7150,debt consolidation,36,accepted,12.33,RENT,687.0,11.0,10561.0,1.0,27,3666.67,7.0,IL,13.11,0.0,343.5
16215,25000,debt consolidation,36,accepted,0.94,RENT,722.0,9.0,28038.0,0.0,43,8533.33,17.0,HI,10.36,0.0,361.0
77494,15000,debt consolidation,36,accepted,33.42,RENT,677.0,20.0,13369.0,0.0,37,4500.0,8.0,AZ,14.33,1.0,338.5
66072,9000,debt consolidation,36,accepted,13.85,RENT,767.0,5.0,7853.0,0.0,37,4166.67,7.0,MA,6.62,0.0,383.5
6976,17600,debt consolidation,36,accepted,17.35,MORTGAGE,667.0,16.0,14555.0,0.0,39,7500.0,13.0,PA,16.35,1.0,333.5
15470,11200,home improvement,60,accepted,16.47,MORTGAGE,677.0,15.0,19051.0,0.0,39,6750.0,10.0,VA,15.2,1.0,338.5
84805,13225,debt consolidation,36,accepted,27.07,RENT,682.0,11.0,18569.0,1.0,42,5833.33,17.0,CA,15.31,0.0,341.0
69014,4000,other,36,accepted,33.8,MORTGAGE,702.0,12.0,12922.0,0.0,43,3333.33,10.0,FL,11.14,0.0,351.0
26886,12000,credit card,36,accepted,9.46,MORTGAGE,722.0,7.0,43299.0,2.0,29,12083.33,9.0,NC,10.99,0.0,361.0
71550,35000,debt consolidation,36,accepted,21.12,MORTGAGE,737.0,38.0,99549.0,2.0,38,13750.0,16.0,CT,19.05,0.0,368.5
8051,25000,debt consolidation,36,accepted,24.64,RENT,707.0,11.0,20798.0,1.0,26,8750.0,8.0,FL,14.59,0.0,353.5
56595,9000,debt consolidation,36,accepted,12.23,MORTGAGE,752.0,13.0,5224.0,0.0,43,5000.0,13.0,VA,6.03,0.0,376.0
48498,18225,debt consolidation,36,accepted,20.87,MORTGAGE,702.0,7.0,37592.0,0.0,38,4850.0,9.0,MN,12.12,0.0,351.0
10737,4750,small business,36,accepted,3.0,OWN,662.0,6.0,740.0,0.0,41,866.67,,CO,14.72,0.0,331.0
48798,14400,home improvement,36,accepted,6.71,MORTGAGE,772.0,6.0,1280.0,0.0,45,12500.0,16.0,FL,6.62,0.0,386.0
94440,30000,debt consolidation,60,accepted,14.25,RENT,662.0,6.0,28665.0,1.0,47,6928.13,16.0,WI,23.76,0.0,331.0
46421,13475,credit card,36,accepted,19.46,MORTGAGE,717.0,3.0,11674.0,0.0,37,2250.0,8.0,MA,12.12,0.0,358.5
90531,10000,other,36,accepted,17.95,MORTGAGE,677.0,10.0,7034.0,1.0,31,3750.0,13.0,SC,19.05,1.0,338.5
51302,12000,credit card,36,accepted,9.46,MORTGAGE,742.0,9.0,12028.0,0.0,36,5833.33,15.0,CA,6.62,0.0,371.0
28257,6000,debt consolidation,60,accepted,18.39,RENT,697.0,3.0,1181.0,0.0,29,3083.0,10.0,CA,16.89,0.0,348.5
104101,9500,credit card,36,accepted,14.43,MORTGAGE,727.0,13.0,100233.0,0.0,38,7500.0,16.0,NH,6.54,0.0,363.5
12958,12000,credit card,60,accepted,16.98,MORTGAGE,782.0,10.0,59495.0,1.0,37,3791.67,16.0,FL,10.38,0.0,391.0
49872,5000,credit card,36,accepted,15.93,MORTGAGE,707.0,10.0,12307.0,0.0,44,6666.67,13.0,PA,8.9,0.0,353.5
26290,3600,debt consolidation,36,accepted,3.27,RENT,747.0,4.0,1594.0,0.0,32,1558.33,10.0,NV,8.9,0.0,373.5
43703,27000,home improvement,60,accepted,18.28,OWN,737.0,18.0,12588.0,1.0,37,4833.33,13.0,FL,14.27,0.0,368.5
32985,10000,debt consolidation,36,accepted,10.97,RENT,667.0,6.0,7778.0,0.0,37,7500.0,13.0,IL,14.27,1.0,333.5
80200,5450,medical,36,accepted,25.91,RENT,672.0,9.0,7619.0,0.0,36,3500.0,8.0,AL,13.11,0.0,336.0
22130,16000,debt consolidation,60,accepted,15.33,MORTGAGE,702.0,10.0,11011.0,0.0,36,3006.44,17.0,KY,15.28,0.0,351.0
74163,9750,debt consolidation,36,accepted,21.93,RENT,672.0,12.0,6324.0,1.0,25,2817.5,8.0,FL,17.27,1.0,336.0
35740,30000,major purchase,36,accepted,1.08,OWN,787.0,6.0,740.0,0.0,35,10416.67,11.0,NY,7.51,0.0,393.5
74713,14000,other,36,accepted,3.25,MORTGAGE,707.0,14.0,7085.0,1.0,35,6250.0,17.0,NY,12.12,0.0,353.5
52405,8500,debt consolidation,36,accepted,4.9,MORTGAGE,742.0,8.0,7114.0,0.0,48,4166.67,17.0,CA,6.62,0.0,371.0
54513,14400,wedding,36,accepted,17.89,RENT,747.0,11.0,14550.0,0.0,36,13100.0,10.0,FL,7.9,0.0,373.5
10293,8000,debt consolidation,36,accepted,1.73,RENT,767.0,6.0,3381.0,0.0,27,3750.0,7.0,CA,7.14,0.0,383.5
66880,12000,debt consolidation,36,accepted,6.46,RENT,682.0,8.0,8426.0,0.0,43,13166.67,12.0,NY,13.11,1.0,341.0
84273,21000,home improvement,60,accepted,11.31,MORTGAGE,697.0,12.0,38820.0,0.0,48,10250.0,16.0,NY,18.75,0.0,348.5
6120,6000,debt consolidation,36,accepted,3.44,RENT,707.0,13.0,7269.0,0.0,40,6333.33,10.0,CA,11.83,0.0,353.5
48166,10800,car,60,accepted,0.94,RENT,732.0,4.0,1577.0,0.0,32,7500.0,8.0,IL,13.67,0.0,366.0
67265,2100,major purchase,36,accepted,3.5,OWN,692.0,13.0,893.0,1.0,31,1000.0,7.0,LA,14.33,0.0,346.0
41102,4000,other,36,accepted,15.13,MORTGAGE,772.0,6.0,63294.0,0.0,45,6583.33,17.0,FL,6.03,0.0,386.0
47422,3500,debt consolidation,36,accepted,20.93,RENT,727.0,9.0,11538.0,0.0,32,4333.33,13.0,CA,7.62,0.0,363.5
6039,24250,home improvement,36,accepted,12.7,OWN,727.0,10.0,121563.0,1.0,43,18750.0,16.0,NY,12.53,0.0,363.5
62856,19000,credit card,60,accepted,16.06,MORTGAGE,717.0,8.0,20918.0,0.0,39,5000.0,16.0,IL,14.33,0.0,358.5
7020,10500,credit card,36,accepted,14.3,RENT,672.0,8.0,14726.0,0.0,41,3083.33,16.0,NY,15.33,0.0,336.0
92641,2500,debt consolidation,36,accepted,22.49,MORTGAGE,672.0,7.0,14892.0,2.0,33,3916.67,12.0,PA,18.49,1.0,336.0
7953,16000,debt consolidation,36,accepted,9.47,RENT,692.0,9.0,15518.0,0.0,48,5416.67,17.0,CA,14.59,0.0,346.0
101568,3000,debt consolidation,36,accepted,19.3,RENT,667.0,12.0,2545.0,4.0,31,1000.0,7.0,FL,13.75,1.0,333.5
27693,10000,credit card,36,accepted,10.41,MORTGAGE,782.0,11.0,11532.0,0.0,35,7500.0,15.0,GA,5.42,0.0,391.0
70029,7100,credit card,36,accepted,19.22,RENT,687.0,13.0,6788.0,2.0,37,4166.67,9.0,OH,14.09,1.0,343.5
3492,12500,home improvement,36,accepted,11.71,MORTGAGE,782.0,7.0,1052.0,0.0,27,4166.67,8.0,TX,9.32,0.0,391.0
45115,1700,car,36,accepted,20.67,OWN,677.0,10.0,7382.0,0.0,35,1200.0,11.0,NY,13.99,0.0,338.5
96928,4000,debt consolidation,36,accepted,12.2,MORTGAGE,672.0,7.0,7153.0,0.0,35,6666.67,12.0,WA,11.14,1.0,336.0
51257,18225,debt consolidation,36,accepted,23.35,RENT,677.0,6.0,17128.0,1.0,29,3083.33,9.0,VA,17.99,0.0,338.5
92820,30000,major purchase,60,accepted,20.28,RENT,737.0,14.0,39059.0,1.0,33,13666.67,7.0,NY,16.29,0.0,368.5
17826,10000,home improvement,36,accepted,17.05,RENT,732.0,6.0,10302.0,0.0,32,6916.67,10.0,FL,6.54,0.0,366.0
66186,6000,credit card,36,accepted,2.51,RENT,722.0,5.0,6394.0,0.0,33,7500.0,9.0,GA,7.9,0.0,361.0
73450,6000,major purchase,36,accepted,7.4,MORTGAGE,677.0,6.0,14045.0,0.0,37,5000.0,8.0,PA,12.12,0.0,338.5
96780,6000,debt consolidation,36,accepted,19.56,OWN,677.0,7.0,5291.0,0.0,26,1666.67,8.0,WA,15.8,0.0,338.5
62089,7000,debt consolidation,36,accepted,18.15,RENT,667.0,11.0,12307.0,1.0,36,4750.0,7.0,WV,17.77,1.0,333.5
60963,10000,credit card,36,accepted,9.55,OWN,672.0,11.0,11551.0,0.0,39,4166.67,11.0,TX,15.31,0.0,336.0
8291,3250,debt consolidation,36,accepted,21.44,MORTGAGE,677.0,12.0,20564.0,0.0,30,5000.0,10.0,FL,12.73,1.0,338.5
100221,30000,debt consolidation,60,accepted,21.92,RENT,687.0,11.0,61661.0,1.0,45,10416.67,14.0,CT,19.72,1.0,343.5
22790,21000,small business,36,accepted,16.53,MORTGAGE,702.0,13.0,120538.0,0.0,36,18750.0,17.0,NY,11.11,0.0,351.0
7687,5500,credit card,36,accepted,19.86,MORTGAGE,752.0,15.0,10254.0,1.0,35,3916.67,7.0,MO,7.14,0.0,376.0
32146,20000,debt consolidation,60,accepted,17.49,MORTGAGE,672.0,17.0,39621.0,1.0,31,7916.67,12.0,CA,19.91,1.0,336.0
311,7200,debt consolidation,36,accepted,17.0,MORTGAGE,762.0,4.0,9366.0,4.0,41,5100.0,16.0,MA,8.07,0.0,381.0
38432,4000,debt consolidation,60,accepted,19.15,RENT,677.0,9.0,16543.0,2.0,39,4000.0,13.0,MN,18.64,1.0,338.5
59266,20000,debt consolidation,36,accepted,11.01,MORTGAGE,732.0,13.0,28324.0,2.0,41,7083.33,16.0,MD,8.9,0.0,366.0
75012,15000,credit card,36,accepted,19.16,RENT,707.0,18.0,13830.0,0.0,38,5000.0,16.0,NJ,12.12,0.0,353.5
4502,8000,credit card,36,accepted,8.12,RENT,732.0,5.0,43799.0,2.0,32,5417.0,8.0,FL,11.83,0.0,366.0
21574,15000,credit card,60,accepted,16.8,MORTGAGE,662.0,14.0,8587.0,2.0,38,5833.33,10.0,TX,19.74,0.0,331.0
